TOV_POS,TT100,TT101,TT102,TT103,TT104,TT105,TT106,TT108,TT109,TT110,TT112,TT119,TT120,TT121,TT122,TT123,TT124,TT125,TT126,TT210,TT212,GEN_POT_ATT_KW,GEN_TENSIONE,CPT104,CPT105,DPT113,IC113,ST102,XT101,TT127,TT128,TT129,TT130,FCV134,TOVSPOS,TOFS,XT100,PT212,Fault
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,1
99.72,270.145,244.127,263.729,51.988,90.434,27.882,251.621,241.047,190.825,221.546,88.871,125.486,56.327,61.441,73.296,51.363,54.261,51.625,47.294,50.934,55.614,495.129,666.732,6.502,0.208,2796.799,693.193,3002.605,0.079,144.736,232.393,220.452,158.576,99.371,99.618,1000.0,0.392,318.305,1
99.687,270.456,244.4,264.03,51.234,90.339,23.895,252.106,241.409,191.459,221.923,88.763,125.532,53.127,58.391,70.482,47.557,50.459,47.862,47.291,47.585,52.381,500.202,670.796,6.523,0.207,2798.911,694.374,3002.521,0.078,145.414,234.194,222.305,154.908,100.0,99.544,1000.0,0.4,317.377,1
99.61,274.678,247.253,267.787,51.235,91.422,23.871,256.078,244.584,194.225,225.351,89.871,126.945,53.764,58.423,70.299,48.275,51.228,48.633,47.991,47.634,53.136,535.033,673.199,6.87,0.214,2800.047,714.655,3002.764,0.078,144.924,238.593,225.471,154.731,100.0,99.489,1000.0,0.389,316.949,1
99.654,272.649,245.957,265.989,51.939,91.358,23.855,254.143,242.998,193.092,223.866,89.803,126.841,53.753,58.498,70.571,47.866,50.779,48.179,48.31,47.742,52.989,512.904,670.018,6.699,0.215,2798.802,704.697,3002.776,0.078,145.81,236.434,223.95,153.722,100.0,99.397,1000.0,0.409,316.788,1
99.692,272.649,246.131,266.025,52.188,91.849,22.85,254.105,242.993,193.352,223.993,90.139,127.285,53.655,57.946,70.488,46.997,49.922,47.34,49.857,47.587,52.747,506.427,668.073,6.678,0.217,2799.21,703.709,3002.671,0.077,146.154,236.7,224.378,152.789,100.0,99.175,1000.0,0.419,316.806,1
99.651,272.14,245.765,265.641,51.998,91.005,23.469,253.629,242.705,192.605,223.518,89.485,126.601,53.722,58.235,70.469,47.528,50.434,47.842,48.204,47.861,52.852,506.797,669.164,6.632,0.212,2799.066,701.147,3002.499,0.078,145.656,234.923,222.927,153.758,100.0,99.146,1000.0,0.408,317.202,1
99.698,272.69,246.15,266.154,52.036,90.737,22.594,254.238,243.137,193.066,223.982,89.357,126.558,52.49,57.52,69.376,46.837,49.716,47.107,47.708,46.565,51.759,513.844,669.272,6.671,0.211,2799.872,703.438,3002.879,0.078,145.706,236.635,224.338,153.681,100.0,99.134,1000.0,0.389,316.187,1
99.694,274.183,247.138,267.483,52.088,90.694,22.674,255.693,244.227,193.896,225.171,89.435,126.766,52.825,57.469,69.398,46.823,49.747,47.157,47.73,46.718,52.05,528.603,667.333,6.787,0.211,2800.095,710.128,3002.927,0.078,145.681,238.121,225.425,154.069,100.0,99.13,1000.0,0.386,315.836,1
99.68,274.772,247.512,268.025,52.166,90.703,22.806,256.123,244.628,193.926,225.595,89.485,126.871,53.112,57.639,69.559,47.08,50.002,47.406,47.861,46.778,52.26,533.127,670.764,6.826,0.211,2799.698,712.409,3002.732,0.078,145.106,237.094,224.4,154.395,100.0,99.119,1000.0,0.378,315.864,1
99.709,275.077,247.8,268.344,52.478,91.06,23.185,256.444,244.894,194.279,225.99,89.851,127.371,53.527,57.948,69.925,47.542,50.491,47.878,48.728,47.165,52.635,531.709,671.992,6.843,0.214,2800.018,713.531,3002.684,0.078,145.313,237.242,224.599,155.012,100.0,99.138,1000.0,0.383,315.511,1
99.701,275.789,248.278,268.987,51.982,91.249,21.708,257.1,245.365,194.793,226.576,89.86,127.533,52.472,56.936,68.871,46.095,49.022,46.429,49.274,45.991,51.517,536.856,669.691,6.885,0.215,2799.718,715.931,3002.89,0.078,145.328,238.816,225.839,153.937,100.0,99.14,1000.0,0.383,315.496,1
99.763,274.571,247.521,267.936,52.462,91.003,20.85,256.072,244.503,194.255,225.736,89.712,127.408,51.781,56.422,68.408,45.276,48.21,45.613,48.762,45.341,50.701,524.939,668.861,6.785,0.214,2800.117,710.031,3002.897,0.078,145.998,238.17,225.516,152.922,100.0,99.164,1000.0,0.385,314.797,1
99.747,276.726,249.187,270.011,52.894,92.362,21.466,257.896,246.336,196.395,227.529,90.935,128.886,52.8,57.344,69.278,46.54,49.492,46.872,51.077,46.142,51.886,535.096,668.603,6.961,0.223,2799.599,720.809,3002.988,0.078,145.63,242.071,228.406,151.967,99.907,99.577,1000.0,0.392,315.175,1
99.78,270.468,244.647,264.317,52.354,90.806,20.761,252.06,241.41,191.85,222.526,89.201,126.74,50.991,56.266,68.217,43.958,46.836,44.247,48.107,45.34,50.148,482.5,672.151,6.432,0.211,2798.107,689.458,3003.03,0.078,146.378,233.535,221.745,150.598,99.48,99.588,1000.0,0.389,314.545,1
99.694,279.748,250.513,272.645,52.493,91.915,26.064,260.485,248.136,197.086,229.81,90.88,129.183,56.921,60.293,72.247,50.942,53.959,51.325,48.903,50.838,56.482,560.426,666.376,7.139,0.221,2799.169,731.635,3003.243,0.08,144.305,238.89,225.52,155.109,100.0,99.61,1000.0,0.365,316.434,1
99.784,277.037,248.643,270.221,51.345,91.382,24.115,258.121,246.307,195.098,227.735,90.029,128.202,55.135,58.732,70.804,48.38,51.274,48.682,48.38,48.984,54.448,541.174,666.314,6.929,0.215,2799.925,719.372,3002.773,0.078,144.243,235.511,222.841,152.853,99.68,99.607,1000.0,0.361,315.939,1
99.696,276.644,249.225,270.302,52.28,92.552,26.209,258.125,246.878,195.246,228.001,90.978,129.788,57.22,60.443,72.102,50.101,53.01,50.426,49.27,51.284,56.78,532.122,664.337,6.944,0.223,2799.961,720.412,3002.845,0.079,142.391,236.836,222.925,154.584,99.948,99.589,1000.0,0.373,315.971,1
99.674,273.057,246.981,267.119,51.991,91.017,22.651,254.99,244.46,193.181,225.206,89.578,128.052,53.756,57.827,69.933,46.841,49.708,47.121,47.125,47.762,53.092,510.097,668.191,6.666,0.213,2800.161,703.987,3002.294,0.079,142.973,234.88,221.897,149.218,100.0,99.53,1000.0,0.365,316.058,1
99.681,271.34,245.881,265.593,52.891,91.615,21.619,253.521,243.179,193.02,224.126,89.894,128.469,53.152,57.118,69.469,45.561,48.449,45.872,49.089,47.118,52.273,487.798,670.467,6.527,0.216,2799.914,695.697,3002.366,0.078,144.176,236.43,223.604,146.89,100.0,99.508,1000.0,0.376,314.684,1
99.668,270.897,245.672,265.257,52.743,92.14,19.653,253.171,242.878,193.139,224.018,90.169,128.884,52.045,55.716,68.357,43.41,46.373,43.817,51.172,45.842,51.079,477.035,671.35,6.471,0.219,2799.059,692.456,3002.439,0.077,144.778,236.76,223.955,143.618,100.0,99.53,1000.0,0.374,314.489,1
99.744,270.297,245.238,264.724,52.938,91.49,18.469,252.693,242.404,192.634,223.558,89.694,128.438,50.663,54.825,67.474,42.115,45.074,42.528,50.666,44.583,49.73,474.717,671.388,6.416,0.215,2799.25,688.929,3002.353,0.076,144.499,235.796,223.144,142.802,100.0,99.56,1000.0,0.381,313.79,1
99.707,274.91,248.382,268.933,52.871,91.874,18.446,256.955,245.566,195.119,227.16,90.298,129.392,50.722,54.881,67.206,42.324,45.267,42.749,51.456,44.184,49.861,513.254,668.947,6.749,0.219,2799.465,708.549,3002.786,0.076,143.545,239.066,225.071,145.913,100.0,99.519,1000.0,0.383,313.182,1
99.664,278.696,250.81,272.399,53.054,90.63,18.8,260.384,248.039,196.423,229.973,89.866,129.013,51.927,56.063,68.287,44.441,47.385,44.852,49.876,44.398,50.651,554.978,672.938,7.017,0.214,2799.467,724.303,3003.165,0.076,141.974,238.745,224.39,146.612,100.0,99.511,1000.0,0.376,313.592,1
99.664,280.13,251.755,273.792,52.532,91.082,18.364,261.876,249.203,197.505,231.277,90.187,129.547,51.733,55.637,67.776,43.969,46.954,44.43,51.235,44.089,50.474,566.446,670.873,7.13,0.216,2800.206,730.993,3003.053,0.076,141.268,238.605,223.957,146.536,100.0,99.49,1000.0,0.372,313.673,1
99.703,281.434,252.63,275.034,52.525,90.713,18.588,263.095,250.098,198.033,232.357,90.043,129.537,52.191,56.154,68.745,44.809,47.778,45.261,50.175,44.497,50.927,579.148,667.769,7.208,0.215,2799.895,735.664,3003.817,0.075,140.505,238.787,223.74,147.884,100.0,99.498,1000.0,0.369,313.641,1
99.65,279.993,251.769,273.769,52.703,90.967,21.956,261.864,249.079,197.628,231.36,90.13,129.721,54.575,58.112,70.679,47.575,50.553,47.999,48.982,47.167,53.538,562.008,669.51,7.091,0.216,2799.615,728.986,3003.403,0.076,141.542,238.97,224.358,148.97,100.0,99.506,1000.0,0.368,314.687,1
99.652,280.183,252.012,274.02,52.749,91.146,23.235,262.166,249.228,197.88,231.681,90.29,130.071,55.729,58.599,70.918,48.314,51.312,48.748,49.17,48.225,54.646,560.204,668.174,7.09,0.217,2799.906,729.141,3003.152,0.077,141.895,238.886,224.421,149.512,100.0,99.531,1000.0,0.365,315.562,1
99.685,280.641,252.378,274.498,52.226,90.828,22.162,262.662,249.547,198.006,232.127,90.007,129.875,54.148,57.481,69.576,46.721,49.744,47.191,49.134,46.566,53.216,565.423,669.092,7.103,0.215,2799.852,729.879,3003.657,0.077,141.467,238.634,224.034,146.233,100.0,99.529,1000.0,0.36,315.148,1
99.664,280.494,252.287,274.385,51.894,90.464,22.304,262.577,249.411,197.838,232.006,89.653,129.538,53.941,57.499,69.546,46.711,49.733,47.176,48.325,46.456,53.077,565.819,669.193,7.075,0.212,2799.916,728.401,3003.152,0.078,141.382,238.751,224.181,146.165,100.0,99.501,1000.0,0.36,314.736,1
99.638,280.889,252.745,274.85,53.031,91.12,24.239,263.108,249.75,198.523,232.677,90.351,130.557,55.7,58.928,71.03,48.781,51.803,49.213,49.233,48.388,54.965,560.556,667.54,7.094,0.218,2800.111,729.688,3003.137,0.078,142.13,238.935,224.528,147.73,100.0,99.512,1000.0,0.364,314.803,1
99.548,281.61,253.236,275.565,52.218,90.924,21.944,263.802,250.262,198.851,233.299,90.099,130.404,54.676,57.486,69.786,46.999,49.981,47.428,48.831,46.722,53.486,567.637,671.568,7.124,0.215,2799.945,731.554,3003.372,0.078,141.872,239.595,224.944,149.525,100.0,99.454,1000.0,0.358,314.89,1
99.605,280.526,252.524,274.596,52.056,90.713,23.909,262.875,249.431,198.278,232.453,89.825,130.139,55.732,58.835,70.93,48.717,51.677,49.094,48.421,48.303,54.754,557.954,670.369,7.034,0.214,2799.851,726.24,3002.929,0.078,142.108,239.246,224.9,150.466,100.0,99.509,1000.0,0.365,314.934,1
99.676,280.898,252.846,275.002,52.051,90.767,21.294,263.281,249.73,198.554,232.927,89.911,130.412,53.866,57.039,69.205,46.212,49.169,46.638,48.655,46.108,52.749,557.854,670.594,7.039,0.214,2799.85,726.533,3003.006,0.077,142.126,239.193,224.83,149.29,100.0,99.54,1000.0,0.374,314.293,1
99.694,281.687,253.57,275.854,51.821,90.975,23.683,264.107,250.299,199.306,233.865,90.154,130.941,55.251,58.593,70.664,48.377,51.362,48.804,48.721,47.737,54.496,559.032,668.55,7.067,0.217,2799.644,728.477,3003.09,0.078,142.631,239.812,225.459,150.695,100.0,99.588,1000.0,0.374,314.345,1
99.615,275.542,249.378,270.102,52.26,92.868,24.364,258.51,246.088,196.67,229.172,91.172,131.624,54.846,58.809,71.179,47.553,50.437,47.856,50.37,47.963,54.339,488.478,669.799,6.638,0.227,2797.514,703.719,3002.163,0.078,146.445,237.471,224.867,150.759,100.0,99.637,1000.0,0.373,315.11,1
99.638,277.414,250.763,271.96,50.501,92.497,26.554,260.456,247.482,197.797,230.899,90.771,131.58,57.163,60.399,72.726,50.161,53.066,50.465,49.162,50.249,56.506,509.756,673.077,6.758,0.223,2799.034,710.769,3002.145,0.079,145.683,238.903,225.812,153.432,100.0,99.621,1000.0,0.373,315.604,1
99.627,277.18,250.623,271.743,51.503,92.354,30.125,260.211,247.243,198.597,230.781,91.006,132.019,60.426,63.253,75.4,54.257,57.135,54.508,48.314,53.775,59.781,501.123,670.853,6.722,0.226,2798.504,708.721,3002.934,0.079,153.928,241.08,229.922,159.203,100.0,99.611,1000.0,0.373,316.397,1
99.654,276.106,249.9,270.735,52.219,91.974,27.704,259.294,246.549,198.012,229.932,90.688,131.687,58.498,61.763,74.095,51.985,54.839,52.25,48.541,51.298,57.657,495.055,672.377,6.643,0.222,2799.165,703.928,3002.918,0.079,154.816,240.355,229.559,158.478,100.0,99.595,1000.0,0.376,316.347,1
99.655,278.198,251.483,272.778,52.92,91.831,24.255,261.255,248.073,199.269,231.725,90.879,132.071,56.504,59.446,72.147,48.778,51.661,49.114,48.623,48.791,55.564,509.804,670.413,6.764,0.223,2799.659,711.355,3002.474,0.079,154.368,241.577,230.4,156.585,100.0,99.579,1000.0,0.371,315.303,1
99.665,278.594,251.821,273.207,53.188,91.476,22.862,261.667,248.313,199.413,232.093,90.609,131.872,55.705,58.416,71.239,47.608,50.529,47.992,49.427,48.19,54.882,514.008,671.82,6.772,0.221,2799.918,711.79,3002.391,0.079,154.124,241.497,230.357,154.254,100.0,99.576,1000.0,0.376,313.774,1
99.715,278.737,251.919,273.398,52.935,91.259,29.382,261.791,248.368,199.494,232.277,90.453,131.892,59.741,62.964,75.13,54.2,56.981,54.376,48.152,52.828,59.293,516.1,669.153,6.779,0.22,2799.948,712.282,3002.487,0.081,154.087,241.497,230.471,161.837,100.0,99.634,1000.0,0.375,315.566,1
99.733,277.269,250.949,272.057,52.912,91.478,28.486,260.308,247.209,198.685,231.063,90.399,131.651,58.565,62.243,74.411,52.803,55.511,52.94,47.661,51.618,58.005,498.901,671.249,6.648,0.221,2799.045,704.588,3002.965,0.081,155.031,241.036,230.314,160.598,100.0,99.624,1000.0,0.378,315.37,1
99.695,274.746,249.409,269.684,52.6,91.59,29.032,258.123,245.45,197.626,229.198,90.337,131.782,59.112,62.959,75.27,53.987,56.684,54.047,47.531,52.503,58.399,473.669,671.646,6.458,0.221,2800.174,693.383,3002.857,0.081,156.225,239.754,229.667,160.191,100.0,99.634,1000.0,0.377,315.934,1
99.666,277.974,251.14,272.236,52.347,91.726,27.367,260.252,247.721,198.855,230.787,91.011,131.463,58.841,61.698,74.173,52.376,55.191,52.606,48.122,51.609,58.137,514.265,671.338,6.815,0.224,2800.016,714.098,3002.557,0.081,153.899,241.219,230.107,158.939,100.0,99.593,1000.0,0.378,314.87,1
99.643,276.793,249.329,270.278,53.536,92.081,24.146,258.044,246.792,197.141,228.079,91.499,130.232,57.347,59.495,72.67,49.342,52.296,49.767,49.277,49.882,56.541,528.986,670.767,6.969,0.227,2799.405,721.807,3002.292,0.079,151.908,239.938,228.374,154.061,100.0,99.586,1000.0,0.387,314.316,1
99.635,278.214,250.238,271.654,52.573,91.727,25.085,259.595,247.836,197.509,229.212,90.885,129.92,58.075,60.175,73.075,50.487,53.47,50.923,49.428,50.582,57.165,548.378,670.856,7.068,0.222,2799.833,727.423,3002.766,0.079,150.893,240.13,228.231,153.901,100.0,99.567,1000.0,0.377,314.098,1
99.683,276.262,249.004,269.924,52.319,91.359,25.26,257.814,246.476,196.426,227.753,90.527,129.395,56.839,59.97,72.492,49.738,52.652,50.109,48.184,49.495,56.026,530.979,669.095,6.909,0.22,2800.014,718.312,3002.747,0.08,151.468,238.711,227.31,154.585,100.0,99.581,1000.0,0.373,313.938,1
99.728,276.852,249.405,270.467,52.26,91.26,25.096,258.389,246.881,196.68,228.203,90.514,129.488,57.019,59.931,72.365,49.57,52.493,49.961,48.616,49.637,56.136,536.487,666.336,6.948,0.22,2800.087,720.56,3003.49,0.079,151.262,238.933,227.431,154.581,100.0,99.609,1000.0,0.377,313.57,1
99.692,276.527,249.248,270.18,52.284,91.696,27.752,258.052,246.539,196.715,228.048,90.774,129.786,59.317,61.766,74.198,52.157,55.054,52.494,48.511,52.092,58.484,528.233,668.095,6.912,0.222,2799.623,718.419,3002.913,0.08,151.884,239.272,227.893,156.887,100.0,99.616,1000.0,0.381,314.443,1
99.669,276.482,249.382,270.184,51.997,91.288,27.614,257.951,246.327,196.656,227.997,90.487,129.707,59.206,61.665,74.227,52.094,54.97,52.411,47.83,51.944,58.301,526.724,668.091,6.874,0.22,2799.953,716.239,3002.558,0.08,152.024,239.189,227.914,156.653,100.0,99.595,1000.0,0.371,314.784,1
99.631,276.716,249.584,270.421,52.372,91.149,25.87,258.214,246.532,196.732,228.197,90.451,129.7,57.402,60.364,73.031,50.478,53.388,50.814,47.822,50.076,56.544,528.836,670.513,6.886,0.219,2799.901,716.935,3002.757,0.081,151.86,239.052,227.712,153.673,100.0,99.553,1000.0,0.371,313.874,1
99.662,272.654,246.871,266.744,52.783,91.276,23.632,254.512,243.582,194.71,225.189,90.246,129.324,55.767,59.151,71.685,47.529,50.413,47.904,48.562,48.538,54.655,487.587,670.383,6.563,0.219,2799.403,697.887,3002.097,0.079,153.773,236.812,226.321,153.211,100.0,99.559,1000.0,0.386,313.398,1
99.662,271.711,246.403,265.965,52.61,91.82,26.917,253.721,242.854,194.609,224.7,90.501,129.729,58.523,61.358,74.023,50.708,53.571,51.016,48.249,51.651,57.638,473.164,670.117,6.479,0.222,2799.943,693.025,3001.993,0.08,155.16,237.029,226.942,155.895,100.0,99.587,1000.0,0.378,314.362,1
